ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default,Meta: hwp_product_gtin
,variation,8947819151680-2,Pink Sky Snowman Grandma With Cute Little Snowman Kids Personalized Glitter Tumbler VTX06DEC23VA1,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,34.95,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/products/VTX06DEC23VA1-ads2.jpg?v=1701934455,,,8947819151680,,,,,,2,Size,30 Oz,,1,,,,,,,,,,,,
,variable,8946471665984,Christmas Grandma Snowman With Kids - Personalized Skinny Tumbler - NTD06DEC23NY2,1,0,visible,,"<p style=""margin-left:0px;"">Personalized Stainless Steel Tumbler makes a great, unique gift for any occasion.</p><p style=""margin-left:0px;"">No one likes lukewarm coffee or warm soda. This stainless steel tumbler is effectively insulated, keeping hot and cold drinks at the temps you want them. Perfect for storing tea, coffee, wine, juices, and water.</p><p style=""margin-left:0px;""><strong>PRODUCT DETAILS:</strong></p><ul>
<li>Each of our Tumbler is custom-hand-made of SUS 304 body, premium material lid.</li>
<li>The only drink lid that uses the power of magnets to keep your water, beer, or favorite drink on lock.</li>
<li>A durable coat of color won’t fade, peel, or crack through extended field use and also provide additional grip.</li>
<li>The double-wall insulated tumbler with a vacuum between helps your drink to keep its temperature from 3 to 4 hours.</li>
<li>Capacity: 20oz</li>
<li>Dimension: Top Diameter x Bottom Diameter x Height: 7 x 6.5 x 21 (cm)</li>
<li>Package: 1 x Tumbler (without straw)</li>
</ul><p style=""margin-left:0px;""><strong>CARE INSTRUCTION</strong></p><ul>
<li>Hand Wash ONLY</li>
<li>NOT dishwasher or microwave safe</li>
<li>Do not drop</li>
</ul><p style=""margin-left:0px;""><strong>PERSONALIZATION: </strong></p><ul>
<li>Please complete fields required to customize options (Name/Characteristics) and <strong>recheck carefully</strong> all the customized options.</li>
<li>Text: Standard English excluding special characters, emojis to ensure the best looking.</li>
<li>Characteristics: Pick one-by-one options that match your description.</li>
<li>The last step, click ""Preview"" to get a glimpse of the wonderful creation you’ve made ❤️.</li>
</ul>",,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,"https://cdn.shopify.com/s/files/1/0831/0528/4416/products/ads2__18.jpg?v=1701856102,https://cdn.shopify.com/s/files/1/0831/0528/4416/products/ads3__20.jpg?v=1701856102,https://cdn.shopify.com/s/files/1/0831/0528/4416/products/ads4__20.jpg?v=1701856102,https://cdn.shopify.com/s/files/1/0831/0528/4416/products/mau-mk.jpg?v=1701856102",,,,,,,,,0,Size,20 Oz,0,1,20 Oz,,,,,,,,,,,
,variation,8946471665984-1,Christmas Grandma Snowman With Kids - Personalized Skinny Tumbler - NTD06DEC23NY2,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,29.95,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/products/ads2__18.jpg?v=1701856102,,,8946471665984,,,,,,1,Size,20 Oz,,1,,,,,,,,,,,,
,variable,8944282763584,Glitter Leopard Sunflower Personalized Skinny Tumbler Gift For Grandma Mom VTX05DEC23NY1,1,0,visible,,"<p style=""margin-left:0px;"">Personalized Stainless Steel Tumbler makes a great, unique gift for any occasion.</p><p style=""margin-left:0px;"">No one likes lukewarm coffee or warm soda. This stainless steel tumbler is effectively insulated, keeping hot and cold drinks at the temps you want them. Perfect for storing tea, coffee, wine, juices, and water.</p><p style=""margin-left:0px;""><strong>PRODUCT DETAILS:</strong></p><ul>
<li>Each of our Tumbler is custom-hand-made of SUS 304 body, premium material lid.</li>
<li>The only drink lid that uses the power of magnets to keep your water, beer, or favorite drink on lock.</li>
<li>A durable coat of color won’t fade, peel, or crack through extended field use and also provide additional grip.</li>
<li>The double-wall insulated tumbler with a vacuum between helps your drink to keep its temperature from 3 to 4 hours.</li>
<li>Capacity: 20oz</li>
<li>Dimension: Top Diameter x Bottom Diameter x Height: 7 x 6.5 x 21 (cm)</li>
<li>Package: 1 x Tumbler (without straw)</li>
</ul><p style=""margin-left:0px;""><strong>CARE INSTRUCTION</strong></p><ul>
<li>Hand Wash ONLY</li>
<li>NOT dishwasher or microwave safe</li>
<li>Do not drop</li>
</ul><p style=""margin-left:0px;""><strong>PERSONALIZATION: </strong></p><ul>
<li>Please complete fields required to customize options (Name/Characteristics) and <strong>recheck carefully</strong> all the customized options.</li>
<li>Text: Standard English excluding special characters, emojis to ensure the best looking.</li>
<li>Characteristics: Pick one-by-one options that match your description.</li>
<li>The last step, click ""Preview"" to get a glimpse of the wonderful creation you’ve made ❤️.</li>
</ul>",,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,"https://cdn.shopify.com/s/files/1/0831/0528/4416/products/VTX05DEC23NY1-ads1.jpg?v=1701748077,https://cdn.shopify.com/s/files/1/0831/0528/4416/products/ads3_f337aa00-b03c-4ca2-9b7b-9568fab25cf7.jpg?v=1701748077,https://cdn.shopify.com/s/files/1/0831/0528/4416/products/ads4_b400bffc-3dca-4714-8bdd-332b01b8b02f.jpg?v=1701748077,https://cdn.shopify.com/s/files/1/0831/0528/4416/products/ads2_1dfc523a-2dc1-4bb6-aaa5-554b296a6c79.jpg?v=1701748077",,,,,,,,,0,Size,20 Oz,0,1,20 Oz,,,,,,,,,,,
,variation,8944282763584-1,Glitter Leopard Sunflower Personalized Skinny Tumbler Gift For Grandma Mom VTX05DEC23NY1,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,29.95,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/products/VTX05DEC23NY1-ads1.jpg?v=1701748077,,,8944282763584,,,,,,1,Size,20 Oz,,1,,,,,,,,,,,,
,variable,8943468773696,Daughter Affrimation Positive Motivational Personalizef 40oz Tumbler With Straw NVL02DEC23NY3,1,0,visible,,"<p>If you are looking for one of a kind gift for your boyfriend or your husband, we got you covered! It can hold up to 40 oz of liquids and has a smart lid for easy use.<br><br>The best part is that you can customize the design printed on it, including your appearance or your name!<br><br>This wine tumbler will be a hit on his birthday, your anniversary, or just a surprise gift on a regular day.<br> </p><p><strong>PRODUCT DETAILS:</strong></p><ul>
<li>Made of high-quality 304 stainless steel.</li>
<li>Double Wall Insulation: Keeps beverages hot or cold.</li>
<li>40oz fluid capacity.</li>
<li>Includes (1) tumbler, BPA-free clear lid, and straw.</li>
<li>For best results, hand wash with soap, water and a scratch-free sponge.</li>
</ul><p style=""margin-left:0px;""><strong>Personalization:</strong></p><ul>
<li>Please fill in the required fields and carefully double-check the spelling</li>
<li>To ensure the best looking, please use standard English only and exclude special characters</li>
<li>The last step, click “Preview Your Personalization” to get a glimpse of the wonderful creation you've made</li>
</ul><p style=""margin-left:0px;"">Let’s create your own shirt and click “Add To Cart” NOW to get one!</p>",,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,"https://cdn.shopify.com/s/files/1/0831/0528/4416/products/NVL02DEC23NY3-ads1.jpg?v=1701657864,https://cdn.shopify.com/s/files/1/0831/0528/4416/products/ads2_2f1dcb4f-ecb1-473a-88a5-ad9a222f4e77.jpg?v=1701657864,https://cdn.shopify.com/s/files/1/0831/0528/4416/products/ads4_c7a6d44f-56a2-4100-a973-148d83fc4673.jpg?v=1701657864,https://cdn.shopify.com/s/files/1/0831/0528/4416/products/ads3_efebbae2-1b41-4ddc-aa49-46b60b020a87.jpg?v=1701657864",,,,,,,,,0,Size,40OZ,0,1,40OZ,,,,,,,,,,,
,variation,8943468773696-1,Daughter Affrimation Positive Motivational Personalizef 40oz Tumbler With Straw NVL02DEC23NY3,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,39.95,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/products/NVL02DEC23NY3-ads1.jpg?v=1701657864,,,8943468773696,,,,,,1,Size,40OZ,,1,,,,,,,,,,,,
,variable,8943453569344,"Praying Woman, God Says You Are Christian Bible Verse Personalized Skinny Tumbler LPL02DEC23NY1",1,0,visible,,"<p>If you are looking for one of a kind gift for your boyfriend or your husband, we got you covered! It can hold up to 40 oz of liquids and has a smart lid for easy use.<br><br>The best part is that you can customize the design printed on it, including your appearance or your name!<br><br>This wine tumbler will be a hit on his birthday, your anniversary, or just a surprise gift on a regular day.<br> </p><p><strong>PRODUCT DETAILS:</strong></p><ul>
<li>Made of high-quality 304 stainless steel.</li>
<li>Double Wall Insulation: Keeps beverages hot or cold.</li>
<li>40oz fluid capacity.</li>
<li>Includes (1) tumbler, BPA-free clear lid, and straw.</li>
<li>For best results, hand wash with soap, water and a scratch-free sponge.</li>
</ul><p style=""margin-left:0px;""><strong>Personalization:</strong></p><ul>
<li>Please fill in the required fields and carefully double-check the spelling</li>
<li>To ensure the best looking, please use standard English only and exclude special characters</li>
<li>The last step, click “Preview Your Personalization” to get a glimpse of the wonderful creation you've made</li>
</ul><p style=""margin-left:0px;"">Let’s create your own shirt and click “Add To Cart” NOW to get one!</p>",,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,"https://cdn.shopify.com/s/files/1/0831/0528/4416/products/LPL02DEC23NY1-ads1.jpg?v=1701656528,https://cdn.shopify.com/s/files/1/0831/0528/4416/products/ads3__3_4ac7c166-f7b8-4058-bc94-758c35b9ec6f.jpg?v=1701656528,https://cdn.shopify.com/s/files/1/0831/0528/4416/products/ads2__3_b325ff5c-4192-4bb1-851d-11f08797bf78.jpg?v=1701656528,https://cdn.shopify.com/s/files/1/0831/0528/4416/products/ads4__4_546ce6e2-dd8b-4f90-9498-8d7080e44894.jpg?v=1701656528",,,,,,,,,0,Size,40OZ,0,1,40OZ,,,,,,,,,,,
,variation,8943453569344-1,"Praying Woman, God Says You Are Christian Bible Verse Personalized Skinny Tumbler LPL02DEC23NY1",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,39.95,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/products/LPL02DEC23NY1-ads1.jpg?v=1701656528,,,8943453569344,,,,,,1,Size,40OZ,,1,,,,,,,,,,,,
,variable,8943446458688,Pretty Nurse Doll Personalized Tumbler With Straw HTN01DEC23KL1,1,0,visible,,"<p>If you are looking for one of a kind gift for your boyfriend or your husband, we got you covered! It can hold up to 40 oz of liquids and has a smart lid for easy use.<br><br>The best part is that you can customize the design printed on it, including your appearance or your name!<br><br>This wine tumbler will be a hit on his birthday, your anniversary, or just a surprise gift on a regular day.<br> </p><p><strong>PRODUCT DETAILS:</strong></p><ul>
<li>Made of high-quality 304 stainless steel.</li>
<li>Double Wall Insulation: Keeps beverages hot or cold.</li>
<li>40oz fluid capacity.</li>
<li>Includes (1) tumbler, BPA-free clear lid, and straw.</li>
<li>For best results, hand wash with soap, water and a scratch-free sponge.</li>
</ul><p style=""margin-left:0px;""><strong>Personalization:</strong></p><ul>
<li>Please fill in the required fields and carefully double-check the spelling</li>
<li>To ensure the best looking, please use standard English only and exclude special characters</li>
<li>The last step, click “Preview Your Personalization” to get a glimpse of the wonderful creation you've made</li>
</ul><p style=""margin-left:0px;"">Let’s create your own shirt and click “Add To Cart” NOW to get one!</p>",,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,"https://cdn.shopify.com/s/files/1/0831/0528/4416/files/HTN01DEC23KL1-2.png?v=1701655164,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/HTN01DEC23KL1-1.png?v=1701655167,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/HTN01DEC23KL1-5.png?v=1701655173,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/HTN01DEC23KL1-4.png?v=1701655176",,,,,,,,,0,Size,40OZ,0,1,40OZ,,,,,,,,,,,
